year,region1,region2,industry1,industry2,amount
2019,IN,ZA,NONF1,TRANS,0.10
2019,IN,TR,PAPER,SUPPO,0.10
2019,IN,RU,WEARI,SALEM,0.10
2019,IN,WE,SALEM,VEGET,0.10
2019,IN,WL,OILSE,WHOLE,0.10
2019,IN,CA,FISH5,MEMBE,0.10
2019,IN,WM,RETA1,SALEM,0.10
2019,IN,WL,BIODI,POULT,0.10
2019,IN,FI,TEXTI,MOTO1,0.10
2019,IN,CH,LEATH,MEMBE,0.10
2019,IN,WM,RADIO,TEXT2,0.10
2019,IN,CN,ALUM1,BRICK,0.10
2019,IN,RU,PLAST,WHOLE,0.10
2019,IN,AU,LEATH,COALT,0.10
2019,IN,ZA,PAPER,AIRTR,0.10
2019,IN,TR,TRANS,MEDIC,0.10
2019,IN,AU,CHEM1,COKIN,0.10
2019,IN,PL,TEXTI,CEMEN,0.10
2019,IN,CA,FISHF,HOTEL,0.10
2019,IN,CA,BASIC,FOOD4,0.10
2019,IN,RU,NONME,FOOD5,0.10
2019,IN,KR,VEGE1,SEACO,0.10
2019,IN,ES,ELECT,ALUM1,0.10
2019,IN,WA,LEAD1,COKEO,0.10
2019,IN,BE,HOTEL,COMPU,0.10
2019,IN,AU,CHEM1,SUGA1,0.10
2019,IN,IT,FOOD5,BUSIN,0.10
2019,IN,WE,FABRI,WEARI,0.10
2019,IN,RO,RUBBE,RAILW,0.10
2019,IN,GB,FORES,POULT,0.10
2019,IN,WE,PLAST,NONFE,0.10
2019,IN,WM,VEGE1,ELEC4,0.10
2019,IN,JP,PAPER,MACHI,0.10
2019,IN,WA,FISHF,LEATH,0.10
2019,IN,FR,FINAN,SEACO,0.10
2019,IN,TR,LEATH,RUBBE,0.10
2019,IN,DE,SALEM,SEWAG,0.10
2019,IN,DE,PUBLI,BIOG1,0.10
2019,IN,IT,BASIC,WOOD2,0.10
2019,IN,WM,MOTOR,REFI1,0.10
2019,IN,ZA,OILSE,RADIO,0.10
2019,IN,ID,MOTO1,PRINT,0.10
2019,IN,GB,FINAN,WOODW,0.10
2019,IN,WF,WOODW,PAPER,0.10
2019,IN,IT,RADIO,MEDIC,0.10
2019,IN,AU,ALUM1,SALEM,0.10
2019,IN,SK,VEGET,FOOD5,0.10
2019,IN,US,NONF1,CONST,0.10
2019,IN,BR,PAPER,FINAN,0.10
2019,IN,JP,FINAN,ELE12,0.10
2019,IN,ES,KEROS,RETA1,0.10
2019,IN,JP,COMPU,MOTOR,0.10
2019,IN,DE,CHEM1,ELEC1,0.10
2019,IN,DE,CHEM1,LUBRI,0.10
2019,IN,BR,RUBBE,GASDI,0.10
2019,IN,KR,FABRI,CEMEN,0.10
2019,IN,BR,RUBBE,MOTOR,0.10
2019,IN,WM,COMPU,DAIRY,0.10
2019,IN,IT,SEACO,DISTR,0.10
2019,IN,WM,BIODI,HOTEL,0.10
2019,IN,CZ,AIRTR,DAIRY,0.10
2019,IN,GB,HOTEL,TRANS,0.10
2019,IN,FR,TEXTI,ADDIT,0.10
2019,IN,DE,TRANS,HEALT,0.10
2019,IN,WM,GASDI,DIST1,0.10
2019,IN,WA,INLAN,MOTO1,0.10
2019,IN,CN,NATU1,DISTR,0.10
2019,IN,GB,CROPS,DAIRY,0.10
2019,IN,PT,RUBBE,RECRE,0.10
2019,IN,WA,FURNI,LIGNI,0.10
2019,IN,WA,TRAN2,FURNI,0.10
2019,IN,GB,FOOD5,RETA1,0.10
2019,IN,NO,BASIC,RESEA,0.10
2019,IN,GB,RADIO,SALEM,0.10
2019,IN,WA,VEGE1,NATUR,0.10
2019,IN,WA,CEREA,BASIC,0.10
2019,IN,WM,PREC1,FOOD3,0.10
2019,IN,IE,INSUR,HOTEL,0.10
2019,IN,AT,MOTO1,ELECT,0.10
2019,IN,BE,WHOLE,BASIC,0.10
2019,IN,WE,ALUM1,BUSIN,0.10
2019,IN,CH,PREC1,MOTOR,0.10
2019,IN,FR,RETA1,SEWAG,0.10
2019,IN,NL,RUBBE,GLASS,0.10
2019,IN,IT,CHEM1,RETAI,0.10
2019,IN,FI,WOODW,PAPER,0.10
2019,IN,ID,FABRI,GLASS,0.10
2019,IN,KR,TEXTI,OFFIC,0.10
2019,IN,WA,NAPHT,FISHF,0.10
2019,IN,BE,BASIC,PAPER,0.10
2019,IN,DK,WOODW,PULP5,0.10
2019,IN,SE,COPP1,FABRI,0.10
2019,IN,GB,FURNI,OILHA,0.10
2019,IN,DK,FISH5,PIGS9,0.10
2019,IN,WA,93197,MEMBE,0.10
2019,IN,BG,FOOD5,FOOD5,0.10
2019,IN,WA,INSUR,MOTOR,0.10
2019,IN,TR,TEXTI,GASDI,0.10
2019,IN,NL,RETA1,BASIC,0.10
2019,IN,US,SEACO,LANDT,0.10
2019,IN,ES,LANDT,VEGET,0.10
2019,IN,CH,RUBBE,SUPPO,0.10
2019,IN,DE,ELECT,ELEC4,0.10
2019,IN,CA,GLASS,FABRI,0.10
2019,IN,EE,GLASS,TRANS,0.10
2019,IN,GB,CHEM1,SALEM,0.10
2019,IN,WA,LANDT,SANDC,0.10
2019,IN,DK,FABRI,PULP5,0.10
2019,IN,HU,RUBBE,RESEA,0.10
2019,IN,ES,FORES,CHEM1,0.10
2019,IN,ID,NONF1,FURNI,0.10
2019,IN,WA,CEREA,93197,0.10
2019,IN,WF,HEAVY,RECRE,0.10
2019,IN,US,CHEM1,WEARI,0.10
2019,IN,WM,POSTT,INERT,0.10
2019,IN,WF,CEREA,PUBLI,0.10
2019,IN,ES,OFFIC,POSTT,0.10
2019,IN,GB,WHOLE,HEAVY,0.10
2019,IN,KR,CHEM1,CATTL,0.10
2019,IN,JP,GASDI,DAIRY,0.10
2019,IN,ZA,GLASS,WOODW,0.10
2019,IN,FR,GASDI,CERAM,0.10
2019,IN,US,AIRTR,WOODW,0.10
2019,IN,LV,RUBBE,EDUCA,0.10
2019,IN,WF,VEGE1,RETA1,0.10
2019,IN,WM,BEVER,FOOD3,0.10
2019,IN,BG,ALUM1,SUPPO,0.10
2019,IN,CN,OFFIC,WEARI,0.10
2019,IN,WA,GASDI,IRONO,0.10
2019,IN,WM,WHOLE,CHEM1,0.10
2019,IN,WF,WHEAT,WOODW,0.10
2019,IN,WA,FORES,PFERT,0.10
2019,IN,WA,SALEM,WOODW,0.10
2019,IN,WL,MEDIC,FOODW,0.10
2019,IN,DE,RUBBE,RETAI,0.10
2019,IN,CN,FISH5,GASDI,0.10
2019,IN,CA,RUBBE,FISHF,0.10
2019,IN,ZA,FABRI,COPPE,0.10
2019,IN,FR,FISHF,HOTEL,0.10
2019,IN,NL,SALEM,LANDT,0.10
2019,IN,TR,HEAVY,SUPPO,0.10
2019,IN,MX,TRANS,MOTO1,0.10
2019,IN,WA,RESEA,TEXTI,0.10
2019,IN,WF,KEROS,RETAI,0.10
2019,IN,WL,TRANS,MEATP,0.10
2019,IN,DE,RETA1,NATUR,0.10
2019,IN,MX,RUBBE,LEADZ,0.10
2019,IN,WM,SUGA1,BITU1,0.10
2019,IN,WF,WEARI,PFERT,0.10
2019,IN,SE,CHEM1,SEWAG,0.10
2019,IN,NL,REALE,PRINT,0.10
2019,IN,WM,MEATA,SALEM,0.10
2019,IN,NO,PRINT,EDUCA,0.10
2019,IN,WM,MEATA,NONME,0.10
2019,IN,NL,FISH5,HEAVY,0.10
2019,IN,WM,SUGA1,CEREA,0.10
2019,IN,ES,CONST,RENTI,0.10
2019,IN,WA,RAILW,WHOLE,0.10
2019,IN,WA,FURNI,PLANT,0.10
2019,IN,WL,MEDIC,BUSIN,0.10
2019,IN,US,ELECT,ELEC2,0.10
2019,IN,WA,INSUR,BIOGA,0.10
2019,IN,US,CHEM1,SUGAR,0.10
2019,IN,AU,NONSP,PLAST,0.10
2019,IN,FR,LANDT,FURNI,0.10
2019,IN,BR,GASDI,ANIMA,0.10
2019,IN,WA,CEREA,BITUM,0.10
2019,IN,WA,PAPER,MEMBE,0.10
2019,IN,BE,OILSE,MEATP,0.10
2019,IN,WA,ELEC8,CATTL,0.10
2019,IN,TR,PLAST,93197,0.10
2019,IN,RU,BUSIN,WOODW,0.10
2019,IN,RO,FURNI,REALE,0.10
2019,IN,BG,ELECT,AIRTR,0.10
2019,IN,AT,SEACO,MACHI,0.10
2019,IN,BR,GASDI,COMPU,0.10
2019,IN,RO,LEATH,CONST,0.10
2019,IN,AT,FABRI,REALE,0.10
2019,IN,DE,REALE,PUBLI,0.10
2019,IN,RU,FURNI,CEMEN,0.10
2019,IN,NO,FOOD5,PFERT,0.10
2019,IN,NL,PLAST,WOODW,0.10
2019,IN,FR,MOTOR,INTER,0.10
2019,IN,PL,COMPU,POSTT,0.10
2019,IN,DE,OFFIC,FABRI,0.10
2019,IN,US,TEXTI,CEMEN,0.10
2019,IN,WL,BIODI,TOBAC,0.10
2019,IN,BE,RESEA,BIOGA,0.10
2019,IN,NO,WEARI,RETA1,0.10
2019,IN,GR,TEXTI,BEVER,0.10
2019,IN,CH,ELECT,CEMEN,0.10
2019,IN,WE,POSTT,SALEM,0.10
2019,IN,ES,CROPS,MEATC,0.10
2019,IN,HR,LEATH,LEATH,0.10
2019,IN,WM,MOTO1,SEACO,0.10
2019,IN,WM,AUXIL,HEALT,0.10
2019,IN,FR,FABRI,EDUCA,0.10
2019,IN,NL,TEXTI,RETA1,0.10
2019,IN,ES,SUPPO,RESEA,0.10
2019,IN,ZA,FABRI,ELEC8,0.10
2019,IN,ZA,TRANS,PUBLI,0.10
2019,IN,AU,LEATH,PAPER,0.10
2019,IN,ES,LANDT,CERAM,0.10
2019,IN,FR,SEACO,PLAST,0.10
2019,IN,WF,GASDI,COKIN,0.10
2019,IN,US,LANDT,CHEM1,0.10
2019,IN,MX,RADIO,AIRTR,0.10
2019,IN,DE,PROCE,VEGE1,0.10
2019,IN,DE,MEDIC,INLAN,0.10
2019,IN,WF,KEROS,MEAT4,0.10
2019,IN,LU,CHEM1,REALE,0.10
2019,IN,SI,CHEM1,DISTR,0.10
2019,IN,WL,ELECT,IRONO,0.10
2019,IN,FR,INSUR,SEACO,0.10
2019,IN,WA,FINAN,PROCE,0.10
2019,IN,RU,CHEM1,POSTT,0.10
2019,IN,FI,CHEM1,CROPS,0.10
2019,IN,HR,ELECT,STEAM,0.10
2019,IN,ES,RUBBE,MEATP,0.10
2019,IN,WM,BITUM,WHOLE,0.10
2019,IN,CH,LEATH,VEGET,0.10
2019,IN,SE,VEGE1,HEALT,0.10
2019,IN,BE,BUSIN,COPP1,0.10
2019,IN,WM,FABRI,BITU1,0.10
2019,IN,NL,RUBBE,EDUCA,0.10
2019,IN,WM,MEDIC,IRONO,0.10
2019,IN,GB,FURNI,CEMEN,0.10
2019,IN,PL,BUSIN,PRINT,0.10
2019,IN,KR,CHEM1,BRICK,0.10
2019,IN,WA,INSUR,CRUDE,0.10
2019,IN,PT,CHEM1,ELEC2,0.10
2019,IN,DE,ELECT,ADDIT,0.10
2019,IN,WA,HOTEL,CONST,0.10
2019,IN,PL,ALUM1,FOOD5,0.10
2019,IN,DK,BASIC,HEALT,0.10
2019,IN,ES,GASDI,OILSE,0.10
2019,IN,FR,FOOD5,MEATC,0.10
2019,IN,ES,FABRI,HOTEL,0.10
2019,IN,NL,NAPHT,BEVER,0.10
2019,IN,WE,WHOLE,CEMEN,0.10
2019,IN,CH,NONME,MACHI,0.10
2019,IN,WM,PREC1,PAPE4,0.10
2019,IN,US,NONSP,MOTOR,0.10
2019,IN,NO,RUBBE,RENTI,0.10
2019,IN,IT,MOTO1,NONF1,0.10
2019,IN,FR,BASIC,RAILW,0.10
2019,IN,WF,CHEM1,FINAN,0.10
2019,IN,PL,FABRI,ALUM1,0.10
2019,IN,GB,FISH5,TRANS,0.10
2019,IN,SK,LEATH,GLASS,0.10
2019,IN,WA,BUSIN,VEGE1,0.10
2019,IN,AT,CROPS,POULT,0.10
2019,IN,FR,WOODW,FABRI,0.10
2019,IN,WF,WHEAT,PREC1,0.10
2019,IN,KR,HEAVY,FOOD5,0.10
2019,IN,SE,VEGET,BEVER,0.10
2019,IN,DE,POSTT,RUBBE,0.10
2019,IN,IT,PLAST,93197,0.10
2019,IN,TR,PLAST,HEAVY,0.10
2019,IN,WA,CEMEN,PULP5,0.10
2019,IN,WE,SUGA1,REALE,0.10
2019,IN,BE,INSUR,DISTR,0.10
2019,IN,WM,RUBBE,BRICK,0.10
2019,IN,WA,PAPER,SEWAG,0.10
2019,IN,AT,RUBBE,PREC1,0.10
2019,IN,WM,TRANS,LUBRI,0.10
2019,IN,PT,GASDI,NONME,0.10
2019,IN,WA,POSTT,GLASS,0.10
2019,IN,LV,CHEM1,93197,0.10
2019,IN,BE,PLAST,REFI1,0.10
2019,IN,LT,CHEM1,EDUCA,0.10
2019,IN,CZ,SUPPO,WHOLE,0.10
2019,IN,BE,FISH5,ELEC2,0.10
2019,IN,WM,FABRI,OILSE,0.10
2019,IN,AT,AIRTR,PLAST,0.10
2019,IN,WM,PFERT,PUBLI,0.10
2019,IN,RU,RUBBE,EDUCA,0.10
2019,IN,GR,FISH5,MEAT1,0.10
2019,IN,NL,PUBLI,RECRE,0.10
2019,IN,WA,CROPS,BASIC,0.10
2019,IN,AT,NONME,FURNI,0.10
2019,IN,BE,WHOLE,MEAT1,0.10
2019,IN,SE,FABRI,DAIRY,0.10
2019,IN,IT,FINAN,CONST,0.10
2019,IN,AT,WHOLE,CONST,0.10
2019,IN,CZ,GLASS,CONST,0.10
2019,IN,WA,ELEC5,SUGA1,0.10
2019,IN,RU,BUSIN,COMPU,0.10
2019,IN,WA,PFERT,EDUCA,0.10
2019,IN,FI,INSUR,REALE,0.10
2019,IN,FI,RUBBE,MEDIC,0.10
2019,IN,JP,RETA1,FISH5,0.10
2019,IN,WM,PREC1,DAIRY,0.10
2019,IN,JP,FURNI,RAILW,0.10
2019,IN,US,FINAN,LANDT,0.10
2019,IN,CZ,WEARI,MACHI,0.10
2019,IN,DE,SALEM,OILHA,0.10
2019,IN,WA,FISHF,PRIVA,0.10
2019,IN,WA,HOTEL,MEATP,0.10
2019,IN,AU,PROCE,SALEM,0.10
2019,IN,AT,LEATH,RENTI,0.10
2019,IN,NO,FURNI,PRINT,0.10
2019,IN,WM,BEVER,PAPE4,0.10
2019,IN,WL,VEGET,MOTOR,0.10
2019,IN,WF,PROCE,PIGS9,0.10
2019,IN,WL,FABRI,LEAD1,0.10
2019,IN,BE,TEXTI,COMPU,0.10
2019,IN,TR,PROCE,WHOLE,0.10
2019,IN,AU,PRINT,FINAN,0.10
2019,IN,JP,CHEM1,WEARI,0.10
2019,IN,TR,HEAVY,MEMBE,0.10
2019,IN,FR,HOTEL,FOOD2,0.10
2019,IN,DE,SALEM,FOUND,0.10
2019,IN,CA,ALUM1,RESEA,0.10
2019,IN,HU,LEATH,RECRE,0.10
2019,IN,WA,BASIC,DIST1,0.10
2019,IN,IE,CHEM1,BUSIN,0.10
2019,IN,CA,HEAVY,CRUDE,0.10
2019,IN,MT,SUPPO,SUPPO,0.10
2019,IN,WF,MOTOR,IRONO,0.10
2019,IN,LU,ELECT,MEDIC,0.10
2019,IN,SE,MEDIC,SUPPO,0.10
2019,IN,ID,CERAM,93197,0.10
2019,IN,KR,TEXTI,MOTOR,0.10
2019,IN,DE,WEARI,PLAST,0.10
2019,IN,TR,FABRI,WOODW,0.10
2019,IN,AU,GASDI,CEREA,0.10
2019,IN,WA,KEROS,RETAI,0.10
2019,IN,WE,GASDI,ALUMI,0.10
2019,IN,WA,PADDY,CATTL,0.10
2019,IN,HR,TEXTI,TEXTI,0.10
2019,IN,GR,FABRI,ELECT,0.10
2019,IN,FR,REALE,WEARI,0.10
2019,IN,FI,RESEA,BASIC,0.10
2019,IN,CY,PRIVA,COLLE,0.10
2019,IN,HU,FABRI,SALEM,0.10
2019,IN,GR,NAPHT,FABRI,0.10
2019,IN,WM,CEREA,FOODW,0.10
2019,IN,KR,CROPS,RETA1,0.10
2019,IN,CY,ELECT,CONST,0.10
2019,IN,PT,FISH5,PULP5,0.10
2019,IN,AU,NONME,GLASS,0.10
2019,IN,CH,FABRI,SECO9,0.10
2019,IN,WL,GASDI,OFFIC,0.10
2019,IN,AU,RADIO,FURNI,0.10
2019,IN,FR,WEARI,ELECT,0.10
2019,IN,KR,GASDI,BEVER,0.10
2019,IN,WA,LEATH,MEDIC,0.10
2019,IN,WF,BEVER,RESEA,0.10
2019,IN,US,MOTOR,PLAS1,0.10
2019,IN,BE,KEROS,WHITE,0.10
2019,IN,WM,MEAT4,BEVER,0.10
2019,IN,WL,GLASS,MOTOR,0.10
2019,IN,AT,FABRI,NONME,0.10
2019,IN,ID,DAIRY,93197,0.10
2019,IN,BG,ELECT,BIODI,0.10
2019,IN,BE,OILSE,RESEA,0.10
2019,IN,ES,WOODW,MOTO1,0.10
2019,IN,ID,FURNI,SUBBI,0.10
2019,IN,NL,HOTEL,FURNI,0.10
2019,IN,PT,COPP1,COPP1,0.10
2019,IN,TR,RADIO,MEAT4,0.10
2019,IN,CN,FURNI,93197,0.10
2019,IN,CA,NONME,MACHI,0.10
2019,IN,TR,FABRI,WEARI,0.10
2019,IN,KR,WEARI,SALEM,0.10
2019,IN,PL,ELECT,FOUND,0.10
2019,IN,FI,RESEA,GLASS,0.10
2019,IN,AU,OILSE,BLAST,0.10
2019,IN,WA,REALE,KEROS,0.10
2019,IN,AU,FURNI,FOOD5,0.10
2019,IN,NL,SALEM,SEACO,0.10
2019,IN,WM,MEDIC,LEATH,0.10
2019,IN,IT,SALEM,HOTEL,0.10
2019,IN,US,CRUDE,PETRO,0.10
2019,IN,NL,FURNI,ELECT,0.10
2019,IN,BG,RADIO,HOTEL,0.10
2019,IN,WA,TRAN2,PLAST,0.10
2019,IN,MX,GLASS,FOUND,0.10
2019,IN,ID,PAPER,FURNI,0.10
2019,IN,WA,TEXTI,HEALT,0.10
2019,IN,DE,CONST,FINAN,0.10
2019,IN,IT,PLANT,PULP5,0.10
2019,IN,DE,WOODW,RUBBE,0.10
2019,IN,AU,ALUM1,ELECT,0.10
2019,IN,GB,GASDI,FISHF,0.10
2019,IN,AU,BEVER,MEAT4,0.10
2019,IN,WA,GLASS,RECRE,0.10
2019,IN,AU,CHEM1,PIGS9,0.10
2019,IN,SE,LEATH,WHOLE,0.10
2019,IN,DK,FABRI,GLASS,0.10
2019,IN,IT,RADIO,FURNI,0.10
2019,IN,WE,LEATH,EDUCA,0.10
2019,IN,IT,SEACO,POULT,0.10
2019,IN,LU,VEGE1,TRAN1,0.10
2019,IN,FR,SUGA1,EDUCA,0.10
2019,IN,WA,KEROS,COPP1,0.10
2019,IN,JP,FOOD5,CONST,0.10
2019,IN,NL,LUBRI,MOTOR,0.10
2019,IN,BG,BASIC,PRINT,0.10
2019,IN,WF,LIQUE,ELEC2,0.10
2019,IN,WA,PLAST,93197,0.10
2019,IN,JP,PAPER,FOOD5,0.10
2019,IN,CA,GASDI,FORES,0.10
2019,IN,WF,PRINT,MEATC,0.10
2019,IN,CN,FORES,LEATH,0.10
2019,IN,JP,COMPU,FABRI,0.10
2019,IN,BE,SALEM,SALEM,0.10
2019,IN,WM,PREC1,SALEM,0.10
2019,IN,FR,NAPHT,NAPHT,0.10
2019,IN,WM,SALEM,RESEA,0.10
2019,IN,RU,FABRI,COMPU,0.10
2019,IN,WM,ALUM1,LANDT,0.10
2019,IN,IE,SALEM,LEAD1,0.10
2019,IN,WM,WOODW,LEADZ,0.10
2019,IN,ES,ELECT,BIOGA,0.10
2019,IN,NO,FOOD5,RESEA,0.10
2019,IN,ES,CHEM1,POSTT,0.10
2019,IN,GB,ALUM1,CONST,0.10
2019,IN,WF,WEARI,COMPU,0.10
2019,IN,WL,RADIO,LEAD1,0.10
2019,IN,DE,SEACO,RETA1,0.10
2019,IN,WF,GLASS,RESEA,0.10
2019,IN,DE,CONST,WHOLE,0.10
2019,IN,RU,MEDIC,NATUR,0.10
2019,IN,AT,CHEM1,SUPPO,0.10
2019,IN,CA,BKBPE,INERT,0.10
2019,IN,WM,VEGE1,ETHAN,0.10
2019,IN,SK,CHEM1,TEXTI,0.10
2019,IN,SK,FURNI,PUBLI,0.10
2019,IN,WA,CONST,RECRE,0.10
2019,IN,RO,CHEM1,GASDI,0.10
2019,IN,FR,PUBLI,DIST1,0.10
2019,IN,LV,RUBBE,HOTEL,0.10
2019,IN,RO,FURNI,RETA1,0.10
2019,IN,US,BUSIN,CERAM,0.10
2019,IN,MX,CHEM1,SANDC,0.10
2019,IN,SI,ALUM1,FURNI,0.10
2019,IN,RO,CHEM1,SALEM,0.10
2019,IN,WE,GASDI,BKBPE,0.10
2019,IN,JP,AIRTR,CHEM1,0.10
2019,IN,AU,PROCE,PLANT,0.10
2019,IN,TR,MOTOR,CRUDE,0.10
2019,IN,FI,LANDT,FINAN,0.10
2019,IN,CN,WEARI,POSTT,0.10
2019,IN,NO,FURNI,RESEA,0.10
2019,IN,ZA,ALUM1,FOUND,0.10
2019,IN,DK,WHOLE,MACHI,0.10
2019,IN,ID,PROCE,GLASS,0.10
2019,IN,AU,BASIC,FOUND,0.10
2019,IN,FI,FISH5,FOOD5,0.10
2019,IN,GB,VEGE1,CHEM1,0.10
2019,IN,PT,FURNI,WOODW,0.10
2019,IN,SE,NONME,WHOLE,0.10
2019,IN,BE,VEGE1,SUPPO,0.10
2019,IN,TR,NONF1,ELEC1,0.10
2019,IN,WM,MEDIC,WEARI,0.10
2019,IN,WE,WEARI,CHEM1,0.10
2019,IN,IT,WOODW,RUBBE,0.10
2019,IN,WA,RAILW,DIST1,0.10
2019,IN,GB,ELECT,BASIC,0.10
2019,IN,BR,BASIC,CERAM,0.10
2019,IN,US,BUSIN,ELEC3,0.10
2019,IN,FR,WEARI,AUXIL,0.10
2019,IN,DE,CERAM,DISTR,0.10
2019,IN,NL,FOOD5,RENTI,0.10
2019,IN,RO,LEATH,SALEM,0.10
2019,IN,CN,RUBBE,MEMBE,0.10
2019,IN,GB,EDUCA,REALE,0.10
2019,IN,ES,FORES,ELEC7,0.10
2019,IN,CH,BASIC,SANDC,0.10
2019,IN,WM,PAPER,SEWAG,0.10
2019,IN,IE,MEDIC,RENTI,0.10
2019,IN,US,WOODW,TOBAC,0.10
2019,IN,US,SUGA1,DAIRY,0.10
2019,IN,NL,RETA1,ALUM1,0.10
2019,IN,GB,WHOLE,CONST,0.10
2019,IN,WL,BIODI,NONME,0.10
2019,IN,CN,WEARI,SEACO,0.10
2019,IN,AT,TRANS,RENTI,0.10
2019,IN,RU,FABRI,RENTI,0.10
2019,IN,WA,CEMEN,BEVER,0.10
2019,IN,DE,TEXTI,WOODW,0.10
2019,IN,JP,AUXIL,RECRE,0.10
2019,IN,HR,TEXTI,BUSIN,0.10
2019,IN,JP,TEXTI,GASDI,0.10
2019,IN,WE,FABRI,COMPU,0.10
2019,IN,LU,FURNI,RESEA,0.10
2019,IN,BE,FABRI,COMPU,0.10
2019,IN,WM,TRANS,TEXT2,0.10
2019,IN,FR,ALUM1,CHEM1,0.10
2019,IN,CN,FORES,HOTEL,0.10
2019,IN,BR,RUBBE,FORES,0.10
2019,IN,BR,PLAST,PFERT,0.10
2019,IN,PL,BUSIN,RENTI,0.10
2019,IN,DE,PRINT,RUBBE,0.10
2019,IN,WA,NONME,MEDIC,0.10
2019,IN,CN,RUBBE,NONF1,0.10
2019,IN,HU,RADIO,WOODW,0.10
2019,IN,WA,NONME,PIGS9,0.10
2019,IN,WL,AIRTR,PUBLI,0.10
2019,IN,WF,ELECT,LEATH,0.10
2019,IN,TR,MEDIC,SALEM,0.10
2019,IN,WE,COPP1,CONST,0.10
2019,IN,WM,OILSE,PAPE3,0.10
2019,IN,HU,RUBBE,STEAM,0.10
2019,IN,WA,ALUMI,CHEM1,0.10
2019,IN,PL,LANDT,FABRI,0.10
2019,IN,WE,TOBAC,FINAN,0.10
2019,IN,CN,ELECT,NONME,0.10
2019,IN,GB,RUBBE,CEREA,0.10
2019,IN,WE,WEARI,NONME,0.10
2019,IN,IE,BASIC,MOTO1,0.10
2019,IN,LU,FISH5,MEAT1,0.10
2019,IN,RU,CROPS,DAIRY,0.10
2019,IN,RO,INLAN,FABRI,0.10
2019,IN,SE,LEATH,TEXTI,0.10
2019,IN,AT,WHOLE,LEATH,0.10
2019,IN,MX,PLAST,WEARI,0.10
2019,IN,IT,PLAST,ALUM1,0.10
2019,IN,DE,RUBBE,WASTE,0.10
2019,IN,JP,VEGET,RUBBE,0.10
2019,IN,CN,FORES,MOTO1,0.10
2019,IN,RU,CROPS,BITUM,0.10
2019,IN,CA,TEXTI,RESEA,0.10
2019,IN,WE,GLASS,REALE,0.10
2019,IN,WE,WEARI,RAWMI,0.10
2019,IN,DE,FISH5,MEATC,0.10
2019,IN,DE,CEREA,BEVER,0.10
2019,IN,ES,FISH5,MEATA,0.10
2019,IN,ZA,RADIO,DISTR,0.10
2019,IN,JP,CROPS,PAPER,0.10
2019,IN,TR,WEARI,AIRTR,0.10
2019,IN,GR,BUSIN,FOOD5,0.10
2019,IN,PL,FABRI,TEXTI,0.10
2019,IN,MX,OFFIC,RECRE,0.10
2019,IN,US,LEATH,AUXIL,0.10
2019,IN,SE,PAPER,FOOD5,0.10
2019,IN,RU,INSUR,ELEC6,0.10
2019,IN,IT,LEATH,PULP5,0.10
2019,IN,JP,COMPU,ELEC1,0.10
2019,IN,ES,CHEM1,FISHF,0.10
2019,IN,EE,FURNI,HOTEL,0.10
2019,IN,WM,NONF1,AUXIL,0.10
2019,IN,WL,PLAST,ANIMA,0.10
2019,IN,WA,SUPPO,SANDC,0.10
2019,IN,WA,KEROS,PREC1,0.10
2019,IN,GB,LEATH,FINAN,0.10
2019,IN,FR,SUPPO,TEXTI,0.10
2019,IN,DE,SALEM,REALE,0.10
2019,IN,US,RAILW,PUBLI,0.10
2019,IN,WL,MOTO1,PLAS1,0.10
2019,IN,DE,RADIO,93197,0.10
2019,IN,ID,LEATH,PROCE,0.10
2019,IN,CZ,MOTO1,WHOLE,0.10
2019,IN,WE,LEATH,FOOD5,0.10
2019,IN,AU,FURNI,PFERT,0.10
2019,IN,WA,CEMEN,ALUM1,0.10
2019,IN,FI,RAILW,CHEM1,0.10
2019,IN,BE,FOOD5,VEGE1,0.10
2019,IN,GB,PAPER,TRANS,0.10
2019,IN,US,MEDIC,CRUDE,0.10
2019,IN,WA,COMPU,PLAST,0.10
2019,IN,WL,TRANS,COMPU,0.10
2019,IN,WF,RUBBE,LEADZ,0.10
2019,IN,LV,FURNI,RETA1,0.10
2019,IN,ID,ELECT,PAPER,0.10
2019,IN,WA,OILSE,PFERT,0.10
2019,IN,BE,CROPS,ELEC1,0.10
2019,IN,FR,SUPPO,93197,0.10
2019,IN,KR,WEARI,FOOD5,0.10
2019,IN,CY,BASIC,FURNI,0.10
2019,IN,DE,CHEM1,FOOD2,0.10
2019,IN,WF,GASDI,CEREA,0.10
2019,IN,WE,MOTO1,PRINT,0.10
2019,IN,CZ,CHEM1,WEARI,0.10
2019,IN,IT,WHOLE,MEAT4,0.10
2019,IN,ID,MOTOR,REALE,0.10
2019,IN,JP,FABRI,93197,0.10
2019,IN,FR,FABRI,OILHA,0.10
2019,IN,RU,HEAVY,BASIC,0.10
2019,IN,FI,SUPPO,RADIO,0.10
2019,IN,GR,RUBBE,MACHI,0.10
2019,IN,GB,FABRI,RAILW,0.10
2019,IN,DK,AIRTR,CONST,0.10
2019,IN,GB,SUGA1,COMPU,0.10
2019,IN,CN,HEAVY,BITUM,0.10
2019,IN,GB,AIRTR,WHOLE,0.10
2019,IN,NL,RETA1,VEGET,0.10
2019,IN,WM,MEATA,MEAT4,0.10
2019,IN,TR,RUBBE,CERAM,0.10
2019,IN,US,NONME,INSUR,0.10
